0.030565,0.044381,0.0092937,0.003371,0.00094914,0.0019889,8.7951e-05,1.1502e-05,0.023385,0.033874,0.0073873,1.1502e-05,0.0089414,0.015243,0.002487,0.0011594,23.316,25.947,16.461,31.5,32.079,64.671,0.065789,0,32.079,64.671,0.065789,0,45.776,55.329,1.8026,0,0.55239,0.67576,0.085605,0,0.014799,0.021224,0.0048532,0.0016306,5.0145e-06,1.907e-05,1.9405e-07,7.2323e-09,-0.1123,0.16689,0.082379,0.16774,0.47385,0.99273,0.043955,0.0057401,-0.53013,-0.35585,-1.1315,-1.4491,-1.8806,-1.0858,-4.6481,-6.0869,3.8491,3.9167,3.0883,3.9014,0.036859,0.053283,0.012431,0.0041003,26.942,33.684,12.272,8.0259,1.5526,2.75,0,0,0.0009477,0.0019855,8.791e-05,1.148e-05,0.010046,0.014813,0.0025377,0.0012036,1
0.027497,0.034177,0.010135,0.0045744,0.00076889,0.0011767,0.00010424,2.1312e-05,0.021419,0.02645,0.0081571,2.1312e-05,0.0091895,0.010271,0.0022318,0.0017491,29.553,28.868,14.987,33.855,25.184,43.118,0,0,25.184,43.118,0,0,42.408,49.211,0.75,0.39474,0.53434,0.60492,0.11653,0.0061053,0.013777,0.016429,0.0054585,0.0021443,4.8897e-06,9.0028e-06,2.3846e-07,2.3546e-08,0.015393,0.04458,0.094504,-0.045328,0.38386,0.58745,0.05212,0.010636,-0.58533,-0.49766,-1.1552,-1.3141,-2.1334,-1.7355,-4.7704,-5.466,3.5521,3.5372,2.8618,4.6944,0.034944,0.042665,0.014015,0.0053445,25.454,28.791,12.093,9.3806,1.4474,1.7237,0,0,0.00076772,0.0011749,0.00010424,2.1272e-05,0.0090448,0.011117,0.0024492,0.001608,1
0.029809,0.037283,0.0084646,0.0038114,0.00089995,0.0014006,7.2869e-05,1.4637e-05,0.022824,0.028999,0.0067694,1.4637e-05,0.0094967,0.012128,0.0022142,0.0012927,29.066,25.263,18.789,40.211,32.566,46.671,0,0,32.566,46.671,0,0,43.592,48.921,0.26316,0,0.54242,0.63947,0.057289,0.00052632,0.014247,0.018439,0.0045112,0.0018233,7.3312e-06,8.5559e-06,2.0636e-07,8.7476e-09,-0.15085,0.09371,0.16591,0.10158,0.44919,0.6992,0.036442,0.0073042,-0.53837,-0.46306,-1.1874,-1.3775,-1.9182,-1.5709,-4.9277,-5.7655,3.7375,3.46,3.0535,3.7075,0.035682,0.046787,0.011524,0.0045656,26.596,29.784,11.558,8.8792,0.97368,1.5132,0,0,0.00089838,0.0013984,7.2885e-05,1.4608e-05,0.0098597,0.011867,0.0022698,0.0014333,1
0.025602,0.0367,0.010144,0.0048435,0.00066913,0.0013609,0.00010509,2.3856e-05,0.019754,0.028355,0.0081252,2.3856e-05,0.0080373,0.013966,0.0026665,0.0019376,21.842,25.276,15.303,34.197,23.974,49.553,0,0,23.974,49.553,0,0,38.368,51.145,0.89474,0.17105,0.49229,0.63668,0.11026,0.0067105,0.012501,0.018075,0.0054259,0.0021613,5.6955e-06,1.1029e-05,2.7516e-07,1.279e-08,-0.083126,0.11984,-0.0059967,0.063234,0.33405,0.67932,0.052532,0.011906,-0.60686,-0.44701,-1.1664,-1.2824,-2.2363,-1.5048,-4.8216,-5.3261,3.8479,3.6507,3.0263,4.2341,0.031714,0.045564,0.013838,0.0052691,24.218,30.045,11.933,9.7237,1.25,1.9211,0,0,0.00066811,0.0013586,0.00010506,2.3811e-05,0.0083921,0.012125,0.0023932,0.0017268,1
0.027998,0.040169,0.008499,0.0023697,0.00079116,0.001627,7.3245e-05,5.663e-06,0.021584,0.030857,0.0067886,5.663e-06,0.0090934,0.013549,0.0023276,0.00081648,23.658,20.974,16.553,31.868,25.447,54.434,0,0,25.447,54.434,0,0,41.474,52.355,0.39474,0,0.53034,0.64853,0.058658,0,0.01365,0.019643,0.0045417,0.0011786,4.9344e-06,1.5177e-05,1.8731e-07,2.6536e-09,-0.11054,0.12574,0.1394,0.087686,0.39495,0.8121,0.036618,0.0028261,-0.57429,-0.41423,-1.2074,-1.5926,-2.0801,-1.3501,-4.9989,-6.7521,3.6181,3.7385,3.1855,3.7856,0.034556,0.04897,0.011648,0.0029456,25.45,31.254,11.211,6.7222,0.85526,2.0263,0,0,0.00078991,0.0016242,7.3236e-05,5.6523e-06,0.0090958,0.012985,0.0021527,0.00087029,1
0.17823,0.18137,0.043689,0.010651,0.032837,0.03434,0.0020464,0.00011649,0.13482,0.13884,0.033229,0.00011649,0.064698,0.064935,0.013266,0.0037467,47.316,50.671,29.342,40.263,129.99,134.55,65.803,0.21053,129.99,134.55,65.803,0.21053,93.934,100.57,65.921,12.263,0.91192,0.92121,0.66058,0.13289,0.083441,0.087644,0.020748,0.0053806,0.0012459,0.0017989,2.172e-05,1.9892e-07,0.12838,0.064103,-0.16423,0.097872,16.387,17.137,1.0214,0.058133,0.35598,0.38793,-0.32766,-0.93772,2.1721,2.2991,-0.94671,-3.7304,4.2087,4.0449,4.0446,3.3144,0.20734,0.22122,0.052242,0.013795,92.293,97.452,35.86,16.085,19.776,20.105,3.3553,0.065789,0.032773,0.034274,0.0020428,0.00011627,0.078787,0.08607,0.016572,0.0040729,2
0.18872,0.19499,0.049118,0.013093,0.037406,0.039521,0.0025764,0.00017868,0.14299,0.15041,0.037988,0.00017868,0.11239,0.11331,0.025298,0.0065007,49.539,48.342,35.513,43.855,126.8,129.61,68.961,1.4342,126.8,129.61,68.961,1.4342,96.5,100.57,67.487,20.382,0.91547,0.92832,0.70389,0.20871,0.087926,0.095369,0.02414,0.0066283,0.0012438,0.0014248,3.278e-05,3.2683e-07,0.15015,0.034263,0.067933,0.071961,18.667,19.723,1.2859,0.089168,0.38944,0.42046,-0.27515,-0.85322,2.3269,2.4582,-0.69778,-3.3378,4.0566,3.7813,3.6685,3.2721,0.22128,0.24307,0.06134,0.017246,96.98,103.23,38.578,18.044,21.974,21.645,4.1579,0.14474,0.037334,0.039445,0.0025717,0.00017834,0.085843,0.093935,0.018698,0.0049889,2
0.14375,0.15196,0.036733,0.0094156,0.02207,0.024627,0.0014501,9.1893e-05,0.1094,0.11739,0.028065,9.1893e-05,0.038142,0.062053,0.010441,0.0029181,56.079,52.184,32.329,35.868,127.01,131.45,50.026,0.11842,127.01,131.45,50.026,0.11842,97.276,97.316,59.316,8.4342,0.89282,0.90468,0.60195,0.0945,0.068347,0.07425,0.017391,0.0047585,0.00072975,0.00038184,9.7422e-06,9.8315e-08,0.16804,-0.012808,-0.068155,0.053437,11.013,12.29,0.7238,0.045858,0.26426,0.30491,-0.40537,-0.99776,1.7462,1.916,-1.3022,-4.0063,3.9864,3.5515,3.8763,3.1204,0.17123,0.18713,0.044628,0.012393,82.302,87.365,32.291,14.972,15.263,15.105,2.3816,0,0.022027,0.024579,0.0014476,9.1715e-05,0.065724,0.072353,0.013947,0.0035923,2
0.15357,0.16439,0.035071,0.012408,0.024387,0.027829,0.001282,0.00016047,0.11612,0.12657,0.027228,0.00016047,0.052926,0.067003,0.011746,0.0040861,53.118,44.658,36.474,36.171,126.82,130.61,49.789,1.6316,126.82,130.61,49.789,1.6316,97.632,96.592,61.934,20.974,0.89668,0.91329,0.61634,0.18968,0.071605,0.079477,0.017351,0.0062954,0.000797,0.00065762,1.0554e-05,2.3692e-07,0.16065,-0.034965,-0.12187,0.045168,12.17,13.888,0.63988,0.080081,0.30113,0.33936,-0.4163,-0.86306,1.9142,2.0851,-1.3547,-3.3922,4.0845,3.7181,3.7042,3.1379,0.17884,0.20287,0.044391,0.01606,85.412,90.696,31.829,17.877,16.789,17.039,2.1184,0.013158,0.02434,0.027776,0.0012798,0.00016016,0.069557,0.076335,0.013456,0.0049021,2
0.14975,0.15012,0.037132,0.0093404,0.023325,0.023119,0.001452,8.9915e-05,0.11425,0.11658,0.028544,8.9915e-05,0.064675,0.066838,0.011192,0.0031091,49.408,54.316,31.724,40.026,129.92,129.87,50.368,0.065789,129.92,129.87,50.368,0.065789,97.526,98.934,59.382,6.9605,0.89789,0.90342,0.61887,0.089711,0.071812,0.07427,0.017983,0.0047839,0.00075983,0.00052869,1.2004e-05,1.4038e-07,0.097881,0.0062908,-0.01995,0.12781,11.64,11.537,0.72468,0.04487,0.29846,0.30456,-0.40093,-1.0051,1.8927,1.9222,-1.2781,-4.0383,3.9106,3.6132,3.7806,3.4028,0.1804,0.19061,0.044993,0.012005,86.028,87.523,32.496,14.639,16.079,15.039,2.5526,0,0.02328,0.023074,0.0014494,8.9741e-05,0.070011,0.071404,0.013898,0.0034638,2
